name,family,ticker,category,is_sharpe,oos_sharpe,oos_drawdown,trade_count
tema_crossover__fast10__slow40,tema_crossover,BTC-USD,trend,0.7559,0.9206,-0.3674,213
tema_crossover__fast12__slow26,tema_crossover,BTC-USD,trend,0.4999,0.7292,-0.4473,273
tema_crossover__fast20__slow50,tema_crossover,BTC-USD,trend,0.62,0.4992,-0.6778,143
tema_crossover__fast10__slow30,tema_crossover,BTC-USD,trend,0.6785,0.4542,-0.4493,279
price_acceleration__period10__smooth3,price_acceleration,BTC-USD,trend,0.4262,-0.1475,-0.7036,968
price_acceleration__period20__smooth5,price_acceleration,BTC-USD,trend,0.4429,0.1441,-0.5644,763
price_acceleration__period20__smooth3,price_acceleration,BTC-USD,trend,0.6017,0.4653,-0.5572,1008
price_acceleration__period30__smooth5,price_acceleration,BTC-USD,trend,0.4251,0.0525,-0.7112,753
price_acceleration__period40__smooth10,price_acceleration,BTC-USD,trend,0.0724,0.7166,-0.5564,515
price_acceleration__period10__smooth5,price_acceleration,BTC-USD,trend,0.2979,-0.3911,-0.8345,713
turn_of_month__days_before3__days_after3,turn_of_month,BTC-USD,pattern,0.8434,-0.0187,-0.327,248
turn_of_month__days_before4__days_after4,turn_of_month,BTC-USD,pattern,1.0245,-0.175,-0.3814,248
turn_of_month__days_before5__days_after5,turn_of_month,BTC-USD,pattern,1.2047,0.354,-0.3555,248
turn_of_month__days_before3__days_after5,turn_of_month,BTC-USD,pattern,1.0077,0.1089,-0.3743,248
trend_intensity__period20,trend_intensity,BTC-USD,trend,-0.0677,-0.3914,-0.4921,506
trend_intensity__period30,trend_intensity,BTC-USD,trend,-0.5362,-0.4382,-0.552,388
trend_intensity__period50,trend_intensity,BTC-USD,trend,-0.2903,-0.3109,-0.4824,260
trend_intensity__period63,trend_intensity,BTC-USD,trend,-0.6343,-0.2703,-0.5212,229
ma_regime_momentum__regime_ma200__mom_period126__skip21,ma_regime_momentum,BTC-USD,trend,0.5116,0.7418,-0.4535,158
ma_regime_momentum__regime_ma200__mom_period252__skip21,ma_regime_momentum,BTC-USD,trend,0.7841,0.919,-0.4072,92
ma_regime_momentum__regime_ma200__mom_period63__skip0,ma_regime_momentum,BTC-USD,trend,0.8629,0.2465,-0.6523,211
ma_regime_momentum__regime_ma100__mom_period126__skip21,ma_regime_momentum,BTC-USD,trend,0.6385,0.4655,-0.6264,224
ma_regime_momentum__regime_ma50__mom_period63__skip0,ma_regime_momentum,BTC-USD,trend,1.0779,0.0293,-0.7248,320
dema_crossover__fast5__slow20,dema_crossover,ETH-USD,trend,0.6467,0.4137,-0.718,263
dema_crossover__fast10__slow40,dema_crossover,ETH-USD,trend,1.0504,0.7047,-0.5381,129
dema_crossover__fast12__slow26,dema_crossover,ETH-USD,trend,0.5191,0.9327,-0.5881,141
dema_crossover__fast20__slow50,dema_crossover,ETH-USD,trend,0.8404,0.3227,-0.6106,73
dema_crossover__fast10__slow30,dema_crossover,ETH-USD,trend,0.6321,0.9088,-0.5471,151
tema_crossover__fast5__slow20,tema_crossover,ETH-USD,trend,0.5284,0.1962,-0.703,342
tema_crossover__fast10__slow40,tema_crossover,ETH-USD,trend,0.4612,0.1284,-0.7846,171
tema_crossover__fast12__slow26,tema_crossover,ETH-USD,trend,0.2374,0.4355,-0.8803,197
tema_crossover__fast20__slow50,tema_crossover,ETH-USD,trend,0.8536,0.6997,-0.5991,99
tema_crossover__fast10__slow30,tema_crossover,ETH-USD,trend,0.4532,0.1813,-0.9052,211
price_acceleration__period10__smooth3,price_acceleration,ETH-USD,trend,0.5409,0.6803,-0.5744,672
price_acceleration__period20__smooth5,price_acceleration,ETH-USD,trend,0.4373,0.25,-0.7209,500
price_acceleration__period20__smooth3,price_acceleration,ETH-USD,trend,0.2217,0.0913,-0.7262,708
price_acceleration__period30__smooth5,price_acceleration,ETH-USD,trend,0.3806,0.2596,-0.7353,543
price_acceleration__period40__smooth10,price_acceleration,ETH-USD,trend,0.8818,0.5214,-0.538,337
price_acceleration__period10__smooth5,price_acceleration,ETH-USD,trend,0.2452,0.4698,-0.6196,478
turn_of_month__days_before3__days_after3,turn_of_month,ETH-USD,pattern,0.7027,0.5931,-0.3669,172
turn_of_month__days_before4__days_after4,turn_of_month,ETH-USD,pattern,0.9591,0.4788,-0.4544,172
turn_of_month__days_before5__days_after5,turn_of_month,ETH-USD,pattern,1.111,0.9894,-0.4238,172
turn_of_month__days_before3__days_after5,turn_of_month,ETH-USD,pattern,0.996,0.4202,-0.4923,172
trend_intensity__period20,trend_intensity,ETH-USD,trend,-0.173,0.2648,-0.4189,375
trend_intensity__period30,trend_intensity,ETH-USD,trend,-0.263,-0.2279,-0.6023,264
trend_intensity__period50,trend_intensity,ETH-USD,trend,-0.2674,-0.9016,-0.7813,174
trend_intensity__period63,trend_intensity,ETH-USD,trend,-0.2023,-1.0063,-0.7572,136
ma_regime_momentum__regime_ma200__mom_period126__skip21,ma_regime_momentum,ETH-USD,trend,0.5938,0.121,-0.7353,89
ma_regime_momentum__regime_ma200__mom_period252__skip21,ma_regime_momentum,ETH-USD,trend,0.3235,0.4658,-0.6905,63
ma_regime_momentum__regime_ma200__mom_period63__skip0,ma_regime_momentum,ETH-USD,trend,0.4441,0.9537,-0.5346,135
ma_regime_momentum__regime_ma100__mom_period126__skip21,ma_regime_momentum,ETH-USD,trend,0.384,0.1541,-0.6611,150
ma_regime_momentum__regime_ma50__mom_period63__skip0,ma_regime_momentum,ETH-USD,trend,0.5236,0.3992,-0.5953,241
dema_crossover__fast5__slow20,dema_crossover,AAPL,trend,0.3538,0.5582,-0.2228,400
dema_crossover__fast10__slow40,dema_crossover,AAPL,trend,-0.1598,0.6478,-0.4344,209
dema_crossover__fast12__slow26,dema_crossover,AAPL,trend,0.2243,0.7667,-0.2815,213
dema_crossover__fast20__slow50,dema_crossover,AAPL,trend,-0.1091,0.6694,-0.4852,135
dema_crossover__fast10__slow30,dema_crossover,AAPL,trend,0.1648,0.8372,-0.3038,215
tema_crossover__fast5__slow20,tema_crossover,AAPL,trend,-0.0255,-0.5818,-0.6115,552
tema_crossover__fast10__slow40,tema_crossover,AAPL,trend,0.2303,0.603,-0.2566,268
tema_crossover__fast12__slow26,tema_crossover,AAPL,trend,0.1813,0.0189,-0.4126,286
tema_crossover__fast20__slow50,tema_crossover,AAPL,trend,0.0806,1.1144,-0.3343,157
tema_crossover__fast10__slow30,tema_crossover,AAPL,trend,0.0634,0.3173,-0.3424,316
price_acceleration__period10__smooth3,price_acceleration,AAPL,trend,0.3484,-0.4563,-0.5469,1014
price_acceleration__period20__smooth5,price_acceleration,AAPL,trend,0.1951,-0.4964,-0.5887,737
price_acceleration__period20__smooth3,price_acceleration,AAPL,trend,0.4813,-0.7787,-0.7003,987
price_acceleration__period30__smooth5,price_acceleration,AAPL,trend,0.2453,-0.2081,-0.452,753
price_acceleration__period40__smooth10,price_acceleration,AAPL,trend,0.0538,0.4863,-0.4519,508
price_acceleration__period10__smooth5,price_acceleration,AAPL,trend,0.3635,-0.1236,-0.5979,752
turn_of_month__days_before3__days_after3,turn_of_month,AAPL,pattern,0.7568,0.364,-0.2658,360
turn_of_month__days_before4__days_after4,turn_of_month,AAPL,pattern,0.7815,0.2722,-0.3538,360
turn_of_month__days_before5__days_after5,turn_of_month,AAPL,pattern,0.8452,0.525,-0.4069,360
turn_of_month__days_before3__days_after5,turn_of_month,AAPL,pattern,0.9136,0.2557,-0.3948,360
trend_intensity__period20,trend_intensity,AAPL,trend,-0.0601,-0.0602,-0.3152,400
trend_intensity__period30,trend_intensity,AAPL,trend,0.1068,-0.2517,-0.1645,316
trend_intensity__period50,trend_intensity,AAPL,trend,-0.4837,-0.3449,-0.2557,200
trend_intensity__period63,trend_intensity,AAPL,trend,0.061,-0.7472,-0.4705,199
ma_regime_momentum__regime_ma200__mom_period126__skip21,ma_regime_momentum,AAPL,trend,0.6395,0.7353,-0.3534,138
ma_regime_momentum__regime_ma200__mom_period252__skip21,ma_regime_momentum,AAPL,trend,0.3536,0.8326,-0.322,137
ma_regime_momentum__regime_ma200__mom_period63__skip0,ma_regime_momentum,AAPL,trend,0.3514,0.6685,-0.2822,214
ma_regime_momentum__regime_ma100__mom_period126__skip21,ma_regime_momentum,AAPL,trend,0.5815,0.6014,-0.3382,223
ma_regime_momentum__regime_ma50__mom_period63__skip0,ma_regime_momentum,AAPL,trend,0.09,0.4594,-0.3648,384
dema_crossover__fast5__slow20,dema_crossover,MSFT,trend,-0.2243,-0.3985,-0.4758,432
dema_crossover__fast10__slow40,dema_crossover,MSFT,trend,-0.2464,-0.4254,-0.5441,218
dema_crossover__fast12__slow26,dema_crossover,MSFT,trend,-0.5083,-0.3069,-0.4431,252
dema_crossover__fast20__slow50,dema_crossover,MSFT,trend,-0.0501,-1.0119,-0.7447,153
dema_crossover__fast10__slow30,dema_crossover,MSFT,trend,-0.6686,-0.3696,-0.4726,274
tema_crossover__fast5__slow20,tema_crossover,MSFT,trend,-0.3201,-0.6591,-0.6885,592
tema_crossover__fast10__slow40,tema_crossover,MSFT,trend,-0.5348,-0.309,-0.4379,306
tema_crossover__fast12__slow26,tema_crossover,MSFT,trend,-0.2537,-0.0691,-0.4028,322
tema_crossover__fast20__slow50,tema_crossover,MSFT,trend,-0.355,-0.5025,-0.5881,200
tema_crossover__fast10__slow30,tema_crossover,MSFT,trend,-0.4247,-0.2127,-0.4375,352
price_acceleration__period10__smooth3,price_acceleration,MSFT,trend,-0.4129,-0.2652,-0.602,1076
price_acceleration__period20__smooth5,price_acceleration,MSFT,trend,-0.5245,-0.5817,-0.5588,819
price_acceleration__period20__smooth3,price_acceleration,MSFT,trend,-0.5838,0.08,-0.4301,1029
price_acceleration__period30__smooth5,price_acceleration,MSFT,trend,-0.7265,-0.5524,-0.5706,859
price_acceleration__period40__smooth10,price_acceleration,MSFT,trend,0.1041,-0.8489,-0.6763,595
price_acceleration__period10__smooth5,price_acceleration,MSFT,trend,-0.627,-0.7082,-0.6446,816
turn_of_month__days_before3__days_after3,turn_of_month,MSFT,pattern,0.4821,0.0516,-0.1817,360
turn_of_month__days_before4__days_after4,turn_of_month,MSFT,pattern,0.6525,0.3783,-0.1741,360
turn_of_month__days_before5__days_after5,turn_of_month,MSFT,pattern,0.5825,0.5556,-0.1555,360
turn_of_month__days_before3__days_after5,turn_of_month,MSFT,pattern,0.5021,0.2864,-0.2015,360
trend_intensity__period20,trend_intensity,MSFT,trend,0.4299,0.0224,-0.1646,421
trend_intensity__period30,trend_intensity,MSFT,trend,0.1923,-0.3129,-0.2111,290
trend_intensity__period50,trend_intensity,MSFT,trend,-0.1265,-0.3034,-0.1456,202
trend_intensity__period63,trend_intensity,MSFT,trend,-0.198,0.9849,-0.0826,202
ma_regime_momentum__regime_ma200__mom_period126__skip21,ma_regime_momentum,MSFT,trend,0.3113,0.4659,-0.2945,200
ma_regime_momentum__regime_ma200__mom_period252__skip21,ma_regime_momentum,MSFT,trend,0.2545,0.3573,-0.247,136
ma_regime_momentum__regime_ma200__mom_period63__skip0,ma_regime_momentum,MSFT,trend,-0.0241,0.0032,-0.3489,305
ma_regime_momentum__regime_ma100__mom_period126__skip21,ma_regime_momentum,MSFT,trend,0.1755,0.1489,-0.2971,257
ma_regime_momentum__regime_ma50__mom_period63__skip0,ma_regime_momentum,MSFT,trend,-0.1502,-0.4597,-0.4666,442
dema_crossover__fast5__slow20,dema_crossover,NVDA,trend,-0.1992,0.0751,-0.8023,417
dema_crossover__fast10__slow40,dema_crossover,NVDA,trend,-0.3187,0.0649,-0.6854,232
dema_crossover__fast12__slow26,dema_crossover,NVDA,trend,-0.2604,0.0156,-0.6606,246
dema_crossover__fast20__slow50,dema_crossover,NVDA,trend,0.0405,0.4381,-0.4552,126
dema_crossover__fast10__slow30,dema_crossover,NVDA,trend,-0.2082,-0.0606,-0.69,250
tema_crossover__fast5__slow20,tema_crossover,NVDA,trend,-0.1584,0.2469,-0.5429,557
tema_crossover__fast10__slow40,tema_crossover,NVDA,trend,-0.2723,-0.0867,-0.775,309
tema_crossover__fast12__slow26,tema_crossover,NVDA,trend,-0.2578,0.2238,-0.8282,303
tema_crossover__fast20__slow50,tema_crossover,NVDA,trend,-0.3329,0.5824,-0.4212,196
tema_crossover__fast10__slow30,tema_crossover,NVDA,trend,-0.2194,0.1866,-0.7782,317
price_acceleration__period10__smooth3,price_acceleration,NVDA,trend,-0.0793,0.3417,-0.7537,1014
price_acceleration__period20__smooth5,price_acceleration,NVDA,trend,-0.0943,0.0533,-0.5836,743
price_acceleration__period20__smooth3,price_acceleration,NVDA,trend,0.0672,-0.4277,-0.8719,982
price_acceleration__period30__smooth5,price_acceleration,NVDA,trend,-0.0011,0.1382,-0.6869,781
price_acceleration__period40__smooth10,price_acceleration,NVDA,trend,-0.1061,-0.0969,-0.7227,556
price_acceleration__period10__smooth5,price_acceleration,NVDA,trend,-0.1581,0.3197,-0.6223,741
turn_of_month__days_before3__days_after3,turn_of_month,NVDA,pattern,0.564,0.4704,-0.3124,360
turn_of_month__days_before4__days_after4,turn_of_month,NVDA,pattern,0.6059,0.8498,-0.3358,360
turn_of_month__days_before5__days_after5,turn_of_month,NVDA,pattern,0.6058,1.0417,-0.2707,360
turn_of_month__days_before3__days_after5,turn_of_month,NVDA,pattern,0.6651,0.6686,-0.2721,360
trend_intensity__period20,trend_intensity,NVDA,trend,0.0716,0.2328,-0.2456,380
trend_intensity__period30,trend_intensity,NVDA,trend,0.0651,-0.1775,-0.3459,278
trend_intensity__period50,trend_intensity,NVDA,trend,-0.0618,-0.4426,-0.4287,218
trend_intensity__period63,trend_intensity,NVDA,trend,-0.5204,-0.565,-0.4751,184
ma_regime_momentum__regime_ma200__mom_period126__skip21,ma_regime_momentum,NVDA,trend,0.763,1.0463,-0.3082,137
ma_regime_momentum__regime_ma200__mom_period252__skip21,ma_regime_momentum,NVDA,trend,0.5535,1.2278,-0.2705,91
ma_regime_momentum__regime_ma200__mom_period63__skip0,ma_regime_momentum,NVDA,trend,0.9507,0.8198,-0.4451,191
ma_regime_momentum__regime_ma100__mom_period126__skip21,ma_regime_momentum,NVDA,trend,0.4805,0.801,-0.3796,260
ma_regime_momentum__regime_ma50__mom_period63__skip0,ma_regime_momentum,NVDA,trend,0.7067,0.3753,-0.5254,374
dema_crossover__fast5__slow20,dema_crossover,TSLA,trend,0.2511,0.0163,-0.8113,385
dema_crossover__fast10__slow40,dema_crossover,TSLA,trend,0.5518,-0.0961,-0.8556,202
dema_crossover__fast12__slow26,dema_crossover,TSLA,trend,0.401,0.21,-0.8063,209
dema_crossover__fast20__slow50,dema_crossover,TSLA,trend,0.5748,0.117,-0.658,122
dema_crossover__fast10__slow30,dema_crossover,TSLA,trend,0.354,0.2841,-0.7769,223
tema_crossover__fast5__slow20,tema_crossover,TSLA,trend,0.0775,0.3688,-0.6555,505
tema_crossover__fast10__slow40,tema_crossover,TSLA,trend,0.1934,0.3335,-0.6583,277
tema_crossover__fast12__slow26,tema_crossover,TSLA,trend,0.2899,0.096,-0.6769,285
tema_crossover__fast20__slow50,tema_crossover,TSLA,trend,0.574,-0.0892,-0.8851,177
tema_crossover__fast10__slow30,tema_crossover,TSLA,trend,0.2911,-0.0056,-0.7452,299
price_acceleration__period10__smooth3,price_acceleration,TSLA,trend,-0.1392,0.626,-0.645,927
price_acceleration__period20__smooth5,price_acceleration,TSLA,trend,0.1086,-0.0567,-0.8797,743
price_acceleration__period20__smooth3,price_acceleration,TSLA,trend,0.2494,-0.3394,-0.853,1011
price_acceleration__period30__smooth5,price_acceleration,TSLA,trend,0.2773,-0.1048,-0.7507,723
price_acceleration__period40__smooth10,price_acceleration,TSLA,trend,0.9345,-0.2317,-0.8749,471
price_acceleration__period10__smooth5,price_acceleration,TSLA,trend,0.2715,-0.0259,-0.7897,733
turn_of_month__days_before3__days_after3,turn_of_month,TSLA,pattern,0.2933,0.9344,-0.2781,348
turn_of_month__days_before4__days_after4,turn_of_month,TSLA,pattern,0.4572,0.9268,-0.2809,348
turn_of_month__days_before5__days_after5,turn_of_month,TSLA,pattern,0.6323,0.83,-0.3674,348
turn_of_month__days_before3__days_after5,turn_of_month,TSLA,pattern,0.2741,0.797,-0.4372,348
trend_intensity__period20,trend_intensity,TSLA,trend,0.0488,-0.7586,-0.6039,437
trend_intensity__period30,trend_intensity,TSLA,trend,-0.0609,0.0276,-0.4419,356
trend_intensity__period50,trend_intensity,TSLA,trend,0.0316,-0.2252,-0.4926,214
trend_intensity__period63,trend_intensity,TSLA,trend,-0.2497,-0.3307,-0.6134,206
ma_regime_momentum__regime_ma200__mom_period126__skip21,ma_regime_momentum,TSLA,trend,0.1267,0.2502,-0.7704,245
ma_regime_momentum__regime_ma200__mom_period252__skip21,ma_regime_momentum,TSLA,trend,0.1277,-0.0763,-0.8551,253
ma_regime_momentum__regime_ma200__mom_period63__skip0,ma_regime_momentum,TSLA,trend,0.1058,-0.0306,-0.8934,310
ma_regime_momentum__regime_ma100__mom_period126__skip21,ma_regime_momentum,TSLA,trend,0.0087,0.3516,-0.7157,303
ma_regime_momentum__regime_ma50__mom_period63__skip0,ma_regime_momentum,TSLA,trend,0.3414,-0.1539,-0.8877,410
dema_crossover__fast5__slow20,dema_crossover,AMZN,trend,-0.0689,0.2248,-0.3418,394
dema_crossover__fast10__slow40,dema_crossover,AMZN,trend,0.1098,-0.1787,-0.488,224
dema_crossover__fast12__slow26,dema_crossover,AMZN,trend,0.0898,-0.5023,-0.6345,230
dema_crossover__fast20__slow50,dema_crossover,AMZN,trend,0.3417,-0.459,-0.7113,123
dema_crossover__fast10__slow30,dema_crossover,AMZN,trend,0.1448,-0.4787,-0.6427,242
tema_crossover__fast5__slow20,tema_crossover,AMZN,trend,0.0711,-0.2816,-0.638,554
tema_crossover__fast10__slow40,tema_crossover,AMZN,trend,-0.2564,-0.0455,-0.386,288
tema_crossover__fast12__slow26,tema_crossover,AMZN,trend,-0.2848,0.2423,-0.481,312
tema_crossover__fast20__slow50,tema_crossover,AMZN,trend,0.1541,-0.9412,-0.8007,190
tema_crossover__fast10__slow30,tema_crossover,AMZN,trend,-0.2791,0.1105,-0.4507,332
price_acceleration__period10__smooth3,price_acceleration,AMZN,trend,-0.2805,0.16,-0.4512,978
price_acceleration__period20__smooth5,price_acceleration,AMZN,trend,-0.1717,-0.0275,-0.4224,761
price_acceleration__period20__smooth3,price_acceleration,AMZN,trend,-0.3501,0.3172,-0.3547,1023
price_acceleration__period30__smooth5,price_acceleration,AMZN,trend,-0.2979,-0.45,-0.6818,811
price_acceleration__period40__smooth10,price_acceleration,AMZN,trend,0.1639,-0.3641,-0.5951,511
price_acceleration__period10__smooth5,price_acceleration,AMZN,trend,0.1439,0.0657,-0.5558,730
turn_of_month__days_before3__days_after3,turn_of_month,AMZN,pattern,0.5178,0.7757,-0.1731,360
turn_of_month__days_before4__days_after4,turn_of_month,AMZN,pattern,0.6864,1.1456,-0.181,360
turn_of_month__days_before5__days_after5,turn_of_month,AMZN,pattern,0.6091,1.0318,-0.2048,360
turn_of_month__days_before3__days_after5,turn_of_month,AMZN,pattern,0.5314,0.845,-0.1507,360
trend_intensity__period20,trend_intensity,AMZN,trend,-0.1937,0.2185,-0.1382,432
trend_intensity__period30,trend_intensity,AMZN,trend,0.0135,-0.4369,-0.3232,340
trend_intensity__period50,trend_intensity,AMZN,trend,0.1468,0.5533,-0.1897,184
trend_intensity__period63,trend_intensity,AMZN,trend,-0.3463,0.4715,-0.1489,164
ma_regime_momentum__regime_ma200__mom_period126__skip21,ma_regime_momentum,AMZN,trend,0.4183,0.1496,-0.6176,205
ma_regime_momentum__regime_ma200__mom_period252__skip21,ma_regime_momentum,AMZN,trend,0.4786,0.5611,-0.5109,162
ma_regime_momentum__regime_ma200__mom_period63__skip0,ma_regime_momentum,AMZN,trend,-0.0272,0.3099,-0.5891,318
ma_regime_momentum__regime_ma100__mom_period126__skip21,ma_regime_momentum,AMZN,trend,0.2587,0.5198,-0.4924,280
ma_regime_momentum__regime_ma50__mom_period63__skip0,ma_regime_momentum,AMZN,trend,-0.1026,0.4074,-0.4675,442
dema_crossover__fast5__slow20,dema_crossover,GOOGL,trend,-0.2634,0.1878,-0.4633,417
dema_crossover__fast10__slow40,dema_crossover,GOOGL,trend,-0.107,-0.1447,-0.6,226
dema_crossover__fast12__slow26,dema_crossover,GOOGL,trend,0.1172,-0.3468,-0.6012,244
dema_crossover__fast20__slow50,dema_crossover,GOOGL,trend,-0.175,-0.1326,-0.5291,142
dema_crossover__fast10__slow30,dema_crossover,GOOGL,trend,0.0494,-0.3412,-0.62,256
tema_crossover__fast5__slow20,tema_crossover,GOOGL,trend,0.2413,-0.3397,-0.5959,541
tema_crossover__fast10__slow40,tema_crossover,GOOGL,trend,0.0078,0.129,-0.3497,281
tema_crossover__fast12__slow26,tema_crossover,GOOGL,trend,0.0882,0.124,-0.4167,301
tema_crossover__fast20__slow50,tema_crossover,GOOGL,trend,-0.2938,-0.2991,-0.5685,202
tema_crossover__fast10__slow30,tema_crossover,GOOGL,trend,0.0154,0.4247,-0.3572,299
price_acceleration__period10__smooth3,price_acceleration,GOOGL,trend,0.3289,-0.1822,-0.6345,986
price_acceleration__period20__smooth5,price_acceleration,GOOGL,trend,-0.0574,-0.3218,-0.6106,795
price_acceleration__period20__smooth3,price_acceleration,GOOGL,trend,0.2203,0.2405,-0.5225,975
price_acceleration__period30__smooth5,price_acceleration,GOOGL,trend,-0.5505,-0.7616,-0.7975,824
price_acceleration__period40__smooth10,price_acceleration,GOOGL,trend,0.2531,0.0355,-0.5618,585
price_acceleration__period10__smooth5,price_acceleration,GOOGL,trend,-0.1183,-0.2512,-0.6067,760
turn_of_month__days_before3__days_after3,turn_of_month,GOOGL,pattern,0.6876,0.1945,-0.1798,360
turn_of_month__days_before4__days_after4,turn_of_month,GOOGL,pattern,0.5649,0.7423,-0.2093,360
turn_of_month__days_before5__days_after5,turn_of_month,GOOGL,pattern,0.6826,0.7259,-0.1804,360
turn_of_month__days_before3__days_after5,turn_of_month,GOOGL,pattern,0.7565,0.2417,-0.2437,360
trend_intensity__period20,trend_intensity,GOOGL,trend,0.2725,0.2255,-0.1872,427
trend_intensity__period30,trend_intensity,GOOGL,trend,-0.2254,-0.478,-0.3349,314
trend_intensity__period50,trend_intensity,GOOGL,trend,0.589,0.4032,-0.1549,192
trend_intensity__period63,trend_intensity,GOOGL,trend,0.0514,0.505,-0.1372,191
ma_regime_momentum__regime_ma200__mom_period126__skip21,ma_regime_momentum,GOOGL,trend,0.2593,0.6434,-0.3018,183
ma_regime_momentum__regime_ma200__mom_period252__skip21,ma_regime_momentum,GOOGL,trend,0.2461,0.4878,-0.3327,178
ma_regime_momentum__regime_ma200__mom_period63__skip0,ma_regime_momentum,GOOGL,trend,-0.0613,0.3115,-0.3221,295
ma_regime_momentum__regime_ma100__mom_period126__skip21,ma_regime_momentum,GOOGL,trend,0.1653,0.7511,-0.3007,239
ma_regime_momentum__regime_ma50__mom_period63__skip0,ma_regime_momentum,GOOGL,trend,-0.109,0.1414,-0.3064,417
dema_crossover__fast5__slow20,dema_crossover,META,trend,-0.5498,-0.0238,-0.4697,341
dema_crossover__fast10__slow40,dema_crossover,META,trend,-0.2802,-0.3183,-0.5972,199
dema_crossover__fast12__slow26,dema_crossover,META,trend,-0.2913,-0.4958,-0.699,211
dema_crossover__fast20__slow50,dema_crossover,META,trend,0.1578,-0.0392,-0.5761,117
dema_crossover__fast10__slow30,dema_crossover,META,trend,-0.3234,-0.3656,-0.6518,223
tema_crossover__fast5__slow20,tema_crossover,META,trend,-0.2866,-0.5113,-0.7104,461
tema_crossover__fast10__slow40,tema_crossover,META,trend,-0.263,0.046,-0.5514,231
tema_crossover__fast12__slow26,tema_crossover,META,trend,-0.6131,-0.0973,-0.5673,267
tema_crossover__fast20__slow50,tema_crossover,META,trend,-0.2417,-0.1217,-0.5494,149
tema_crossover__fast10__slow30,tema_crossover,META,trend,-0.5145,0.3118,-0.405,265
price_acceleration__period10__smooth3,price_acceleration,META,trend,-0.5183,0.02,-0.6587,885
price_acceleration__period20__smooth5,price_acceleration,META,trend,-0.0242,-0.3147,-0.5924,621
price_acceleration__period20__smooth3,price_acceleration,META,trend,0.0964,-0.3393,-0.6473,847
price_acceleration__period30__smooth5,price_acceleration,META,trend,-0.758,-0.0993,-0.5849,660
price_acceleration__period40__smooth10,price_acceleration,META,trend,-0.5014,-0.2855,-0.6702,461
price_acceleration__period10__smooth5,price_acceleration,META,trend,-0.1825,-0.2507,-0.689,648
turn_of_month__days_before3__days_after3,turn_of_month,META,pattern,1.0357,0.2832,-0.3167,304
turn_of_month__days_before4__days_after4,turn_of_month,META,pattern,0.8724,0.01,-0.5097,304
turn_of_month__days_before5__days_after5,turn_of_month,META,pattern,0.6811,0.1182,-0.4537,302
turn_of_month__days_before3__days_after5,turn_of_month,META,pattern,0.8875,0.3165,-0.3959,304
trend_intensity__period20,trend_intensity,META,trend,0.2823,0.881,-0.1051,370
trend_intensity__period30,trend_intensity,META,trend,0.2494,0.3105,-0.2189,258
trend_intensity__period50,trend_intensity,META,trend,-0.4456,-0.0606,-0.2342,182
trend_intensity__period63,trend_intensity,META,trend,0.159,-0.4144,-0.4622,154
ma_regime_momentum__regime_ma200__mom_period126__skip21,ma_regime_momentum,META,trend,0.5594,0.7118,-0.246,115
ma_regime_momentum__regime_ma200__mom_period252__skip21,ma_regime_momentum,META,trend,0.7365,0.3467,-0.3944,93
ma_regime_momentum__regime_ma200__mom_period63__skip0,ma_regime_momentum,META,trend,0.6214,0.3486,-0.37,188
ma_regime_momentum__regime_ma100__mom_period126__skip21,ma_regime_momentum,META,trend,0.5246,0.357,-0.3766,178
ma_regime_momentum__regime_ma50__mom_period63__skip0,ma_regime_momentum,META,trend,0.2242,0.0338,-0.4107,338
dema_crossover__fast5__slow20,dema_crossover,JPM,trend,0.1089,-0.1568,-0.5174,416
dema_crossover__fast10__slow40,dema_crossover,JPM,trend,-0.2687,0.1354,-0.4538,226
dema_crossover__fast12__slow26,dema_crossover,JPM,trend,-0.1647,0.0633,-0.466,256
dema_crossover__fast20__slow50,dema_crossover,JPM,trend,-0.1557,-0.0926,-0.6048,132
dema_crossover__fast10__slow30,dema_crossover,JPM,trend,-0.1305,0.1308,-0.4455,242
tema_crossover__fast5__slow20,tema_crossover,JPM,trend,0.3441,0.1346,-0.3205,513
tema_crossover__fast10__slow40,tema_crossover,JPM,trend,0.058,0.2242,-0.3257,294
tema_crossover__fast12__slow26,tema_crossover,JPM,trend,0.2486,-0.0403,-0.4203,305
tema_crossover__fast20__slow50,tema_crossover,JPM,trend,-0.173,0.0305,-0.4482,182
tema_crossover__fast10__slow30,tema_crossover,JPM,trend,0.0515,0.2077,-0.3582,323
price_acceleration__period10__smooth3,price_acceleration,JPM,trend,0.424,-0.5188,-0.5709,976
price_acceleration__period20__smooth5,price_acceleration,JPM,trend,-0.1233,-0.5399,-0.6037,768
price_acceleration__period20__smooth3,price_acceleration,JPM,trend,-0.0118,0.1311,-0.4064,1014
price_acceleration__period30__smooth5,price_acceleration,JPM,trend,0.0659,-0.1147,-0.4548,734
price_acceleration__period40__smooth10,price_acceleration,JPM,trend,0.0425,0.3837,-0.4072,516
price_acceleration__period10__smooth5,price_acceleration,JPM,trend,0.1048,-0.2482,-0.5098,755
turn_of_month__days_before3__days_after3,turn_of_month,JPM,pattern,0.7587,0.4281,-0.2255,360
turn_of_month__days_before4__days_after4,turn_of_month,JPM,pattern,0.7664,0.5835,-0.1557,360
turn_of_month__days_before5__days_after5,turn_of_month,JPM,pattern,0.8314,0.9018,-0.1872,360
