,EW,SR,IVOL
2016-04-10,9.086298850510684e-05,0.00016553729855566768,0.00011705098186857172
2016-04-11,-2.295771034925998e-05,-0.0002929479197521973,1.8857436685675873e-05
2016-04-12,0.002437027806698077,0.0028788287728789726,0.0022730800329499685
2016-04-13,0.00251019765714618,0.0016290873766030777,0.002146536881665544
2016-04-14,4.299136418344899e-05,-0.00036019139887188723,3.6651801536891303e-06
2016-04-15,-0.0011834495028088688,-0.00035544618057908634,-0.0010027487549402986
2016-04-16,3.588083093865464e-05,6.536892436884444e-05,4.6222191903733185e-05
2016-04-17,-0.00013419417224547854,-0.0002444795303445468,-0.000172870823211925
2016-04-18,-0.0010276617255769109,-0.0004386438227324679,-0.001007192710775889
2016-04-19,-1.7620327940524573e-05,-0.0003104717340606715,5.787393978637877e-05
2016-04-20,0.0009808198650216016,0.0004962477179706813,0.0007408423177682769
2016-04-21,-0.001813791910748269,-0.0019208336004260648,-0.0018177504235709723
2016-04-22,0.0005388305677646405,0.0006724702555277388,0.000705836524347724
2016-04-23,0.0005413732461878797,0.0006459770592594188,0.0005014838939066207
2016-04-24,0.0010011404537891915,0.0012107117441300017,0.000936661612973234
2016-04-25,0.00021370694097044496,0.0007362010029370178,0.00027413816262921196
2016-04-26,-0.0014462619320485919,-0.00015552792937361464,-0.0014824175898995697
2016-04-27,-0.006227335355442762,-0.006300708069918553,-0.00606457118176896
2016-04-28,-0.008377958473297269,-0.006271732500633111,-0.008297776126092334
2016-04-29,-0.001702513336605399,-0.0015507087395174137,-0.0015756292077566908
2016-04-30,-0.0003004079010978507,-0.000547293383484976,-0.0003869896903358392
2016-05-01,0.0001578510721079946,0.0002875784792110895,0.0002033459748928358
2016-05-02,0.005070268820082636,0.0047997408557929454,0.004998968826852233
2016-05-03,-0.00436675568105735,-0.0030309418162488594,-0.0042432922410211085
2016-05-04,-0.003071735689397347,-0.0028386050760690804,-0.0030226693002905255
2016-05-05,-0.000132690538886832,-0.00040640032235861307,-8.802531382385916e-05
2016-05-06,0.0035055051142495967,0.0032744397198880564,0.003605162977035087
2016-05-07,-4.7431865334227946e-05,-8.641299369592074e-05,-6.110239714289401e-05
2016-05-08,1.3249277340556495e-07,2.4137986377668775e-07,1.7067905725706935e-07
2016-05-09,0.00042017086037493144,0.0005096721958639955,0.00046315467161872853
2016-05-10,0.0013553618791485819,0.001381239982854643,0.0010223859005163303
2016-05-11,-0.001467821506186014,-0.0018274626496045596,-0.001299189793043963
2016-05-12,0.0007083781340804947,0.0009664181034513481,0.0007632146143497743
2016-05-13,-0.001812213073459146,-0.0022090142168648395,-0.0017586758675756358
2016-05-14,-9.707710185549537e-09,-1.7685838268316382e-08,-1.2505609023086928e-08
2016-05-15,9.168570712133885e-05,0.0001670361554548643,0.00011811081958044816
2016-05-16,0.0011675112451778997,0.0015056742624441847,0.0009660761112569889
2016-05-17,-0.000919335583954357,-0.0018517338491954097,-0.0007827588986187693
2016-05-18,0.0007977851484069089,-0.00033266868722702187,0.0006569159947976829
2016-05-19,-0.0012342934884947256,-0.0014952777748035997,-0.001368305263309797
2016-05-20,0.0011560466210662462,0.0015530930458863023,0.001090337373675804
2016-05-21,2.422502480858123e-05,4.413397831429661e-05,3.1207018240166865e-05
2016-05-22,-0.0001857200805128637,-0.00033835119140850897,-0.00023924722413812188
2016-05-23,0.00010335868799762606,0.0002720480193331187,0.00019159421690230767
2016-05-24,0.00305053751423315,0.00332030357362364,0.0028196362657831385
2016-05-25,0.00407496379986175,0.003219180638187574,0.003901108214600442
2016-05-26,-0.00020341971138163598,0.0004449506674634325,-0.00013897804942602216
2016-05-27,0.0027986466910480843,0.002348975454254869,0.0030468666695988105
2016-05-28,0.006276073761964506,0.007462516110660391,0.0057985482464268
2016-05-29,-0.0003372302569923478,-0.0003746600075907247,-0.0002964184478436349
2016-05-30,0.0006754144344748281,0.0007465094311886126,0.000591447178920064
2016-05-31,-0.0018616499550981496,-0.0016852827620973685,-0.0017185171135221697
2016-06-01,0.001920369160534039,0.0021112527270449153,0.0017909946946799695
2016-06-02,0.0008684872118288686,0.0011911971763811755,0.0007695092760881999
2016-06-03,0.00013757832409730592,0.0010693344961304886,-0.00020558525667862588
2016-06-04,0.00028484488820692476,0.00031177786399439475,0.00024767709262124647
2016-06-05,0.00018052352561034605,0.00019776670032349,0.00015706826951623735
2016-06-06,0.0021561112320568625,0.002033663812187282,0.001995089706169586
2016-06-07,-0.00032646761953337826,-0.0006748473297283539,-0.00024135095110288524
2016-06-08,0.0020807105813381256,0.0006960412527414967,0.002008000732740263
2016-06-09,-0.0008735361641575831,-0.0008766228010200754,-0.0007714503593458307
2016-06-10,-0.0005971088168146941,-0.00011158606705944242,-0.0005202843565393679
2016-06-11,0.0006309020848884478,0.0011493989852612253,0.0008127369538915317
2016-06-12,0.004920617061214027,0.005347524262459796,0.004256473917094192
2016-06-13,0.0008460521608240747,0.0009848450596700077,0.000679112918819072
2016-06-14,-0.0017280715090787259,-0.001536094735916156,-0.0014660462665903285
2016-06-15,0.00027962098900626974,0.0003976168686183872,0.00016788828871473548
2016-06-16,0.0044331895455792455,0.004374508122759254,0.0037189972655751083
2016-06-17,-0.0003577474284745696,-7.45902258560431e-06,-0.00028460948712829437
2016-06-18,0.000413993905288237,0.00042810042830140324,0.00034555977551267703
2016-06-19,0.00042330179414249965,0.00043779716744393813,0.00035337032213318995
2016-06-20,-0.00037009716458369883,-0.00023958101301824566,-0.00010121900877120774
2016-06-21,-0.0008656566715545942,-0.0019582766871131065,-0.0011019681212415067
2016-06-22,-0.0009561791710494922,-0.0015722877645982115,-0.0012033090214663466
2016-06-23,0.0002724089429358719,-0.00031631815131763724,0.00039520589052708885
2016-06-24,-5.705506327729549e-05,0.0026899778804586553,-4.096596046106117e-06
2016-06-25,-1.9295789534256102e-06,-3.5153728988563435e-06,-2.485710791679547e-06
2016-06-26,-0.00037724102331833213,-0.0006872705920407027,-0.0004859672008040301
2016-06-27,-0.0066529089758370985,-0.004929956166722629,-0.00658699722920888
2016-06-28,0.00809729668954177,0.006144310181388065,0.008577376291915104
2016-06-29,0.008049212298898012,0.005932766395260181,0.007676646807623016
2016-06-30,0.005523530440169009,0.003456975191929329,0.005402222397618462
2016-07-01,0.0011413932260528755,0.0009409260515438952,0.0011396891120701502
2016-07-02,0.00027660675645446015,0.0005039316445457143,0.00035632872049608775
2016-07-03,-0.0004352896598829752,-0.0007930255824921856,-0.000560746272214844
2016-07-04,0.00025035659833976215,0.0004561082091463601,0.0003225128970009364
2016-07-05,-0.0042531598364912125,-0.003077589375967309,-0.004062775220726226
2016-07-06,0.001127974275826349,4.919390320355839e-05,0.0010424067957066285
2016-07-07,0.0005456476445534879,0.0006704052733270134,0.00039128303267786673
2016-07-08,0.0070408048081441535,0.0050852925685287344,0.006777420999059839
2016-07-09,-0.00014964368999338776,-0.0002726259899102367,-0.00019277310962733453
2016-07-10,-1.5699562582630736e-05,-2.860199979321908e-05,-2.022439769412531e-05
2016-07-11,0.0025391306275172527,0.0016813221375618541,0.002412581378233991
2016-07-12,0.0012996508144347007,0.0015007815161925272,0.0012489134427764847
2016-07-13,0.0003873074405347516,0.0005565296708562612,0.0004783783683268031
2016-07-14,0.0005794416997091856,0.00048694506742513516,0.0003560696037248739
2016-07-15,-0.00019402472877085784,-0.0003187321604200422,-0.0001283764416621111
2016-07-16,-2.3913219628876917e-05,-4.3565920979037215e-05,-3.0805346414965514e-05
2016-07-17,0.00018027743143485093,0.0003284355872644731,0.00023223592691987483
2016-07-18,0.00026768959883045494,0.0005540115930629918,0.00021016349702669175
2016-07-19,0.001186498466170736,0.0015221145481524735,0.0012381873485930357
2016-07-20,4.78349048890726e-06,-0.00016352900090529324,-0.00016980059572541145
2016-07-21,0.0006935186575966634,0.0011061699133595988,0.0007572032607988501
2016-07-22,-0.0003384678120425191,-0.0007860108890250567,-0.0005707162215693706
2016-07-23,4.837712538483997e-05,8.813510076927673e-05,6.232009445690051e-05
2016-07-24,5.573574663806445e-05,0.00010154128851847935,7.179957402343993e-05
2016-07-25,-0.0007358166502755645,-0.0009106973250760556,-0.0007381585066251095
2016-07-26,7.499330063924465e-05,-0.00019506673417641777,4.064635150674835e-05
2016-07-27,-0.00021022189863666884,-0.0015360521713505431,-0.00021616580290895746
2016-07-28,1.779034286505497e-05,-0.0003392792791226991,6.618490205891731e-06
2016-07-29,0.0019761120836316285,-0.0002256011546813479,0.0018927086568853934
2016-07-30,-1.9029582696338046e-05,-3.466874427112235e-05,-2.451417651787186e-05
2016-07-31,-0.0003179955035433501,-0.0005793350788418858,-0.0004096462875799865
2016-08-01,0.001227125584593653,0.0006869542359610679,0.0011707937510918637
2016-08-02,-0.0041702501237706035,-0.004306544499412313,-0.004248990645297439
2016-08-03,0.0024139215856683566,0.002096470624491539,0.0027649089944109147
2016-08-04,-0.0002146495308029292,-0.0004149221220802404,-7.536161597572533e-05
2016-08-05,0.006298340812908902,0.004014588243628187,0.00615634691969862
2016-08-06,0.0001417036278684639,0.00025816051330476274,0.0001825446097385425
2016-08-07,5.3363718607419e-05,9.721984676588612e-05,6.874389409727044e-05
2016-08-08,-4.893564267569595e-05,-0.00010532816158209436,-3.9376599377597424e-05
2016-08-09,-0.0002216334883632587,-0.0003300127969616939,-0.0002543859589526357
2016-08-10,-0.0007119948939889199,-0.00024681747149105934,-0.0006840205911762238
2016-08-11,0.0005797339433520209,0.0007229732206573757,0.00047527992604603293
2016-08-12,-1.163491406486946e-05,7.153382197268505e-05,3.46146486268438e-05
2016-08-13,-2.1494527882930708e-05,-3.915946567473777e-05,-2.7689553633347922e-05
2016-08-14,-0.00016758035364117913,-0.000305303616897931,-0.00021587937242984292
2016-08-15,0.0013964098859693013,0.0011837382695080816,0.0013315311547484393
2016-08-16,-0.0006355742991623402,-0.0007073042542928322,-0.000498551409387055
2016-08-17,2.592649371634045e-05,-0.00016534011872005482,-8.399189187179725e-06
2016-08-18,1.9909596816504232e-05,-8.22926184178126e-05,1.2189973765985221e-05
2016-08-19,0.00010024359908867032,0.00020605403481624164,0.00011087335179165644
2016-08-20,7.928576907501099e-05,0.00014444552443757842,0.00010213704469904462
2016-08-21,-5.0313685258280805e-06,-9.166319174685539e-06,-6.481479816809076e-06
2016-08-22,-0.0005131209748623049,-0.00036190964748278965,-0.0004979074715332469
2016-08-23,0.000553135756709539,0.0007335927816599611,0.0004949732555297638
2016-08-24,-0.0011797099978818897,-0.0015882213288413243,-0.0011061906613434595
2016-08-25,-0.00052262829428848,-0.0006190975387928902,-0.0005026121209507565
2016-08-26,-0.0004090367717349951,-0.0003347254652717538,-0.0004146665424976566
2016-08-27,-0.0001655781205621495,-0.00030165588022941124,-0.00021330006757001011
2016-08-28,6.851534820228354e-05,0.0001248236035112304,8.826243679728437e-05
2016-08-29,0.0027042069988612635,0.0015545532684336336,0.0026909940172648696
2016-08-30,-0.0002995033131631504,-0.0002705106639989412,-0.0002481828748889569
2016-08-31,-0.0010834266754713604,-0.0008128500768955688,-0.001083674978667776
2016-09-01,0.0003221955382097765,0.00019212373862138372,0.00027936896056556876
2016-09-02,0.0033246088810113305,0.002535658110195028,0.0033095786521041785
2016-09-03,0.00042957299582088623,0.0007826107684831208,0.0005533819850337913
2016-09-04,0.0001902116613603113,0.0003465341069384012,0.0002450333418631213
2016-09-05,-3.928893509846437e-05,-7.157792503119366e-05,-5.0612559695715646e-05
2016-09-06,-9.544922059806369e-05,-0.001498974620442562,-0.00013746850166500345
2016-09-07,-0.001292135537678819,-0.001523522090287153,-0.0012754078234397594
2016-09-08,-0.002730289497917679,-0.0019741486469308754,-0.0025451230419474284
2016-09-09,-0.010208144569087854,-0.009042079842805053,-0.009974643939024454
2016-09-10,1.3327983906848719e-05,2.428137669067697e-05,1.716929663322139e-05
2016-09-11,-0.0003545791357470605,-0.0006459843905802508,-0.0004567738379744173
2016-09-12,0.006098096512259569,0.007225371203130728,0.006070399612244801
2016-09-13,-0.002266093667513871,-0.0035839608199258618,-0.002223733663251286
2016-09-14,0.0025115150654642653,0.0022509371608076265,0.0025165119791850546
2016-09-15,0.003948722527888982,0.004093561795223848,0.0037000591312154017
2016-09-16,-0.0008438559673601392,-0.0002508990827631571,-0.0008360064172169856
2016-09-17,-2.1607968918255777e-05,-3.936613643080711e-05,-2.783568997320912e-05
2016-09-18,8.508914480466964e-05,0.00015501831272680827,0.00010961303507185308
2016-09-19,-0.0009167707790552581,-0.0012359119838385784,-0.0008650422903301106
2016-09-20,0.00045832183361501906,0.00040966460675065646,0.00043808186328529746
2016-09-21,0.0016169855964302563,0.0018600035979735273,0.001367350578148544
2016-09-22,0.002478711209636457,0.0026501384146203465,0.002351334431091102
2016-09-23,-0.0014764680173158789,-0.0014142444358421393,-0.0012732935141238338
2016-09-24,-4.91383143558728e-06,-8.952186085749528e-06,-6.330066881300277e-06
2016-09-25,-4.050011837425586e-05,-7.378450012660842e-05,-5.217282305472038e-05
2016-09-26,-0.002475073492536647,-0.002158888956897489,-0.00230798298930649
2016-09-27,0.003943738266228048,0.0032458367516568763,0.0038020484586405515
2016-09-28,0.0026343828958419534,0.0018572509668664742,0.0025843683437983024
2016-09-29,-0.006399360644389007,-0.004896223000994943,-0.006276772807587019
2016-09-30,0.005893559761398435,0.005361079509210014,0.005808243985688098
2016-10-01,9.447217562765286e-05,0.000172112639033431,0.00012170038756600453
2016-10-02,-6.818192619786427e-05,-0.000124216163905747,-8.783291787394773e-05
2016-10-03,-0.001823317563163932,-0.0013982683028505942,-0.0017891257041370678
2016-10-04,-0.00020243677094207503,-0.0008292324929538754,-0.0001760973695885137
2016-10-05,0.0033008015685892646,0.0025272724958774707,0.003267160214700594
2016-10-06,0.001117719128376132,0.0008429617574800154,0.0011250412625326623
2016-10-07,-0.00039806873482302877,-0.000485546407419231,-0.00031184851198538967
2016-10-08,7.997994286654866e-05,0.00014571019398091874,0.00010303128915681245
2016-10-09,-9.836901089266793e-05,-0.0001792120267302246,-0.00012672034565294833
2016-10-10,0.0037571831384960648,0.0021179025919029187,0.003695435308942333
2016-10-11,-0.0013132202096303959,-0.0012828475955285797,-0.0008100780957527362
2016-10-12,0.0007215107086221084,0.0008953791661498504,0.000729095748567879
2016-10-13,-0.0006396648999346655,-0.0004537964847846198,-0.0005746078256040723
2016-10-14,-0.0005581039389537379,-0.0006120642192757531,-0.0005365321063100752
2016-10-15,-6.403267430501098e-05,-0.00011665691496764588,-8.248779313098145e-05
2016-10-16,0.00011069159393126127,0.00020166172975008496,0.00014259447072361217
2016-10-17,-0.0009362013548138744,-0.001088692979209479,-0.0009015991659291915
2016-10-18,0.001468869742759516,0.0016937734994404911,0.0013563517783205846
2016-10-19,-0.00014089281246473662,-0.0008249990234312899,-0.00023698784697894908
2016-10-20,-0.0003255673921106899,-0.0003509312824063753,-0.0002965901574604889
2016-10-21,0.0009484763207856903,0.0013745963619888456,0.0009115038668870853
2016-10-22,0.0009832576387225642,0.0017913323783006533,0.001266646342319909
2016-10-23,-3.6966675883914305e-05,-3.9335150439281314e-05,-3.1494377585074535e-05
2016-10-24,0.0006721196507349737,0.0002537585753770072,0.0003298943860166859
2016-10-25,0.0006684606516238869,0.0006528464851312816,0.000769657230309636
2016-10-26,0.0012742204634056814,0.0023668007460642287,0.0012607349977826795
2016-10-27,-0.0008841436663309162,-0.0002880052642520261,-0.0008731851787073905
2016-10-28,-0.0011622929340893834,-0.0008184936661074644,-0.0010981805393409007
2016-10-29,0.0019917539983244706,0.002427108065998049,0.0018740759551073398
2016-10-30,-0.0009629394559888739,-0.0011650351464581716,-0.0009012209718137128
2016-10-31,-0.001046720050333056,1.598556285038799e-05,-0.0010295206007782782
2016-11-01,-0.0016143122321752455,-0.00024305006749106295,-0.0016839188414066563
2016-11-02,-0.0031527201375371352,-0.0012159775970073186,-0.0032132358025672493
2016-11-03,-0.007036848430623473,-0.007431662357464369,-0.0067077412360537466
2016-11-04,-0.0021640052028981454,-0.0015547846210423747,-0.00199353774529022
2016-11-05,3.921807090397293e-06,7.144882221921892e-06,5.052127144203815e-06
2016-11-06,0.00018361839318544162,0.0003345222655904838,0.00023653980091440014
2016-11-07,0.015184114772955474,0.011629882949138935,0.014866267818114537
2016-11-08,0.003875882827082678,0.0036086803522500208,0.003849539399950597
2016-11-09,0.0018048580536687076,-0.0001902225506645795,0.0018783007675651693
2016-11-10,-0.0015462518398900967,-0.004596900757551656,-0.0015726140798488454
2016-11-11,0.0003900552106602226,0.0003043858249743353,0.0004103313480765125
2016-11-12,-0.00025187002040352117,-0.00045886541319754685,-0.00032446250862453607
2016-11-13,-6.750092992806955e-05,-0.00012297550162198372,-8.695564888533389e-05
2016-11-14,0.0007461796370059606,-0.0012781350386223943,0.0009315169941813046
2016-11-15,0.002313566324874104,0.003323043292617776,0.00216436508051429
2016-11-16,0.000770846316921218,0.0029475269765963184,0.0008697904151805018
2018-10-09,0.0018182129983127177,0.001775915331853212,0.001886989282013948
2018-10-10,-0.008700546695494044,-0.01109328255786112,-0.007123994492579132
2018-10-11,-0.004304728428397441,-0.004993350281487773,-0.003446108700432564
2018-10-12,0.008826735294157296,0.010744762171668585,0.00871795632545535
2018-10-13,-2.2100277404542915e-05,-2.925745918203353e-05,-3.205990394810028e-05
2018-10-14,-9.484986337930398e-06,-1.2556702141987606e-05,-1.3759454027512974e-05
2018-10-15,-0.0037227534253425334,-0.004539479470245486,-0.003991975389328577
2018-10-16,0.005579220429379523,0.006659247666933501,0.0048669627479201805
2018-10-17,-0.00022770888678450867,-0.0005400336824451238,-0.00017857820187546967
2018-10-18,-0.004446009637548273,-0.0058177924928150574,-0.003596048165979961
2018-10-19,0.00043547481795059835,-0.00019103662735857734,0.0004788547692667026
2018-10-20,-4.4085999692367735e-05,-5.836326453682669e-05,-6.39536278084343e-05
2018-10-21,1.2659852214796232e-05,1.675974933006223e-05,1.8365092825490087e-05
2018-10-22,0.0008778178189202255,0.0012221566302674188,0.000809216597729706
2018-10-23,9.7583178064692e-05,-3.544143812218701e-05,0.00013445528631537417
2018-10-24,-0.00907669035384121,-0.011034000741822191,-0.008567008165442582
2018-10-25,0.009830962566971654,0.012861575092010882,0.009335138557240923
2018-10-26,-0.009791029453139873,-0.00963315142487628,-0.00937410882713159
2018-10-27,-1.1377336146400536e-05,-1.5061890030175073e-05,-1.6504602967737934e-05
2018-10-28,-1.2039082138628284e-05,-1.5937942669790253e-05,-1.746456887950069e-05
2018-10-29,-0.005949782945885209,-0.005797035900553959,-0.00561625856871259
2018-10-30,0.007874176081120818,0.0071486560105917165,0.007841316552832926
2018-10-31,0.009013891844494347,0.008958852521550254,0.008499148528786696
2018-11-01,0.0044709547975488395,0.0049077369764393185,0.004177578906959978
2018-11-02,-0.006710341834217625,-0.007189185755386816,-0.006417721024521417
2018-11-03,5.6820600318980346e-05,7.522196957534487e-05,8.242715487930692e-05
2018-11-04,-3.1709467999755354e-05,-4.197858916902715e-05,-4.59995356487491e-05
2018-11-05,0.001060677273754175,0.0009053770200366972,0.0010277818136106983
2018-11-06,0.002908363257901633,0.0024627057747101185,0.002709820046034504
2018-11-07,0.00957585193708399,0.009313794031102352,0.008478110061654576
2018-11-08,-0.0007252716459293623,-0.0005753737843833446,-0.0005407338899130203
2018-11-09,-0.0023351830740012147,-0.0035256312014094768,-0.0018161081018698963
2018-11-10,-6.251596554717427e-05,-8.276178062117384e-05,-9.068917163244115e-05
2018-11-11,-6.197613932935988e-06,-8.204713151320158e-06,-8.99060693946277e-06
2018-11-12,-0.002196328913057175,-0.003448183434302458,-0.0013315325736535542
2018-11-13,0.00022837433880759991,0.00022928433679264792,0.0002663328502079348
2018-11-14,0.0018438587834626657,0.002174609164389531,0.002822865512553432
2018-11-15,0.0020313247347248783,0.0022366944123868326,0.0015443188473068625
2018-11-16,-5.2346298831683164e-05,-7.010244617911565e-05,-0.00013428686307341895
2018-11-17,0.00017761242245596296,0.00019249863563611426,0.00014331246067801612
2018-11-18,-0.000581761770118363,-0.0006305810318898499,-0.0004695749694411432
2018-11-19,0.0033949638831352134,0.0030642415312123455,0.0027876757857756393
2018-11-20,0.0009220847975645681,0.0007157820258048967,0.0005304581640986296
2018-11-21,0.00099067960952922,0.0012283745035624122,0.0013238065370416755
2018-11-22,0.00217027690103704,0.002298115530181476,0.0016061762472694883
2018-11-23,-0.0009268317426643849,-0.0012528677250843673,-0.0009092073945271065
2018-11-24,0.004535189535223793,0.0048021696138376094,0.0033559636628230846
2018-11-25,-0.001379162317308202,-0.001452829750621219,-0.0010003834030695255
2018-11-26,0.005883522728027848,0.006723839360857523,0.005084433215419689
2018-11-27,9.154804453822384e-05,7.81570511009515e-05,0.00010501841413292721
2018-11-28,0.005371675208706961,0.00418003921076703,0.006046795945990531
2018-11-29,-0.001825440902930917,-0.0018974643565822474,-0.0017406632508716092
2018-11-30,0.0020138843032858657,0.002087577256164846,0.0020236698936260383
2018-12-01,-0.00034501401776881847,-0.0004567469157661177,-0.0005004967163055957
2018-12-02,0.00012217300454565202,0.00016173877043308268,0.0001772310238051255
2018-12-03,0.0042243385175079464,0.004729757331108599,0.00374811420293038
2018-12-04,-0.011503062775811474,-0.011092933326324514,-0.009880239019641874
2018-12-05,0.00034616954960698125,0.0004582766669529349,0.0005021729957052767
2018-12-06,-0.000270506167398504,-0.00011350012477616569,-3.584687604297107e-06
2018-12-07,-0.008109144873310528,-0.007624232225831406,-0.007069136095616851
2018-12-08,-5.4031050750998115e-05,-7.152902350378458e-05,-7.838047756522076e-05
2018-12-09,-0.00013021315022668416,-0.0001723827198177201,-0.00018889451080776544
2018-12-10,-0.0006132990167452904,-0.00035684580674008446,-0.0005826167474889227
2018-12-11,-0.00027795408759657004,-0.0005235387381339142,-0.00022743389618291269
2018-12-12,0.001069203704783053,0.0013047083682809833,0.0008905080499551717
2018-12-13,-0.0001720330452980795,-0.0003486962322040104,-8.837206563733542e-05
2018-12-14,-0.0011193784640458266,-0.0012814370235377979,-0.0007330720372140972
2018-12-15,5.685252546172488e-06,7.52642336855925e-06,8.247346728485657e-06
2018-12-16,-1.6007243411032928e-05,-2.1191194216363153e-05,-2.3221006543840292e-05
2018-12-17,-0.002331428724458869,-0.0024842187815702047,-0.0020931775389812887
2018-12-18,0.0003828805402867984,0.0008162417708080099,0.00025470830521614926
2018-12-19,-0.0017750286256724792,-0.0021250798605177592,-0.0014476626928722003
2018-12-20,-0.0023424909099143253,-0.002775830451406877,-0.0021092934423854264
2018-12-21,-0.0028629900070267595,-0.003222208762943018,-0.002767458220639491
2018-12-22,-8.724813490249196e-05,-0.00011550347078871919,-0.00012656704589824761
2018-12-23,1.0875842053330307e-05,1.43979869175826e-05,1.5777107463492984e-05
2018-12-24,-0.005780206131126309,-0.005985296154363598,-0.005733678627442067
2018-12-25,0.00018488472376286872,0.0002447596996118136,0.00026820416670834165
2018-12-26,0.03051131066598497,0.028538815384709676,0.030572239384764985
2018-12-27,0.0025685823376393937,0.00222627397361455,0.0024919213143722195
2018-12-28,-0.0008467849841985479,-0.0008448931271001275,-0.0009133023391383981
2018-12-29,7.2065225522804e-05,9.540357143861319e-05,0.00010454186460955264
2018-12-30,-3.2551594904138166e-05,-4.3093439135842844e-05,-4.722117224508767e-05
2018-12-31,0.0028362316365867085,0.0028886667763620443,0.002691608111523287
2019-01-01,-7.337143034319325e-05,-9.713279110026588e-05,-0.00010643671870172874
2019-01-02,0.0020152052526176143,0.001911554310550608,0.0018487389991486065
2019-01-03,-0.006519594250921949,-0.006685809996856395,-0.00599699901316387
2019-01-04,0.01108657609808344,0.009170478937659071,0.010300334027756864
2019-01-05,8.762349139444101e-06,1.160003865984571e-05,1.2711155911217265e-05
2019-01-06,-0.00016246833589192818,-0.00021508375748957316,-0.0002356856951592929
2019-01-07,0.0026220014973927434,0.0026631503758236764,0.002472086193362531
2019-01-08,0.0023789161050891882,0.002151823992835214,0.0021846953088692856
2019-01-09,0.00023352689126924725,0.0008557576073074793,0.00013672622401355433
2019-01-10,-0.0003635620194982497,-0.00032412379244983215,-0.0003220618031056564
2019-01-11,0.00047153752170690495,0.0002640506172253413,0.00048165032232012596
2019-01-12,1.835271870692632e-05,2.4296252423368414e-05,2.662348477171661e-05
2019-01-13,7.687581287094556e-05,0.00010177206901009286,0.00011152037286500386
2019-01-14,-0.0013553711048969051,-0.001404984906270962,-0.0012797906245320886
2019-01-15,-0.0014547753516168252,-0.0008759205100490658,-0.0016869589359528086
2019-01-16,0.0009560087262774617,0.0008965144268727653,0.0009430797822606258
2019-01-17,0.000318231073618181,0.0004915926716610719,0.00018367967153332793
2019-01-18,-0.0009138369716243023,-0.0006601973408471541,-0.0009291951892844704
2019-01-19,-5.12338771864238e-05,-6.782598440194174e-05,-7.432274045337872e-05
2019-01-20,9.043072995676903e-05,0.00011971675025073685,0.0001311838970751857
2019-01-21,1.8308892061868965e-05,2.4238232505546595e-05,2.65599073783117e-05
2019-01-22,0.0006663197198384911,0.00021713566019386098,0.0007629588435509577
2019-01-23,-0.0010331289090842828,-0.0010171795400786986,-0.0010121763864794533
2019-01-24,0.0008141962577060328,0.0009443666316614926,0.0008082778701468772
2019-01-25,0.00010442303143485705,6.38442102866397e-05,0.00014620463457502194
2019-01-26,-2.2250366392756236e-06,-2.945615453621136e-06,-3.2277631466072406e-06
2019-01-27,1.6097479742856798e-05,2.1310653612584606e-05,2.3351908436063035e-05
2019-01-28,-0.00234207874923885,-0.0017655424592014468,-0.002345073758651988
2019-01-29,-0.0007015688228692902,-0.0002555510520160482,-0.0007477515348047327
2019-01-30,0.0031726916629107637,0.0018131882665384455,0.00322971272104039
2019-01-31,0.0004166355296343937,-0.0007702971646638634,0.0005917298449145846
2019-02-01,-0.00032232479122981997,-0.00025252073213448666,-0.00030892249859831156
2019-02-02,-6.68006393177693e-05,-8.843404733786876e-05,-9.690476010763306e-05
2019-02-03,0.00011557226456456532,0.00015300037873632673,0.00016765561957347887
2019-02-04,0.0009134891016966478,0.0003190317928738573,0.0007035121797508246
2019-02-05,0.0002131929978818074,4.14064411757342e-05,5.9506297029139385e-05
2019-02-06,-0.0017807869363008308,-0.0011179209131094838,-0.0016566596938753812
2019-02-07,-0.0006336742304850222,-0.00019255907195119427,-0.00042944719785515035
2019-02-08,-0.0017971306724106418,-0.0020105355651890175,-0.0020147242903786125
2019-02-09,-9.054355525040822e-06,-1.19866114051151e-05,-1.3134756778441603e-05
2019-02-10,-3.8322465844921134e-05,-5.0733208442993453e-05,-5.559272182664875e-05
2019-02-11,0.000140419776195096,0.00011688059725400163,0.0001773118880176259
2019-02-12,0.0010933392361714023,0.0012471716167197751,0.001116863369907134
2019-02-13,0.00047379907676302894,0.0005701011955625947,0.0004882239440167254
2019-02-14,-0.00018391256664707312,0.00011564945992091948,-0.00017014162424198103
2019-02-15,-0.00040261536683839207,-0.0005966891249471666,-0.0003675700638764196
2019-02-16,-1.925615217500143e-05,-2.5492263103779925e-05,-2.7934056113415395e-05
2019-02-17,-9.41857820930894e-05,-0.00012468787720058307,-0.00013663118665471798
2019-02-18,-0.0005106215513033191,-0.0006759865010405956,-0.0007407363079184367
2019-02-19,0.0003787632354092398,0.0004526084905983558,0.00034791882864868825
2019-02-20,0.0001242425685144885,8.485257290549313e-05,7.095901796747375e-05
2019-02-21,-0.00047329204789245654,-0.00016687374085085104,-0.0004032324099874086
2019-02-22,-0.0005575560430909898,-0.00040220542930865773,-0.0006264438649435467
2019-02-23,-0.0003109217355693252,-0.0004116138372705054,-0.0004510405365174358
2019-02-24,-0.001962382177194232,-0.0016942442824045712,-0.0004231637645476232
2019-02-25,-0.00018602267550753678,-0.0003422590155809806,-0.0002856213012734562
2019-02-26,-0.00043068421511614015,-0.000587633134502649,-0.0003649139874871642
